image_id,qw,qx,qy,qz,tx,ty,tz,camera_params_id,image_name
148,0.6439712998718927,-0.584589628114496,-0.34811556625300477,-0.34981635778592446,2.9128393756574598,-0.40409210323297845,-0.874906656987618,1,DJI_0149.JPG
149,0.6442269330936012,-0.5843275917241265,-0.3480882957276792,-0.3498106096219707,2.7728394748657412,-0.4083943016616289,-0.8226885825513677,1,DJI_0150.JPG
150,0.6445102905097101,-0.583856440158037,-0.3481149748998894,-0.350048720842575,2.6114000643976727,-0.40001952543229913,-0.7701472503929296,1,DJI_0151.JPG
151,0.6446236765151429,-0.58364528568921,-0.3478897329237141,-0.350415795727202,2.229070613391359,-0.3874767892385653,-0.6641451386247341,1,DJI_0153.JPG
152,0.6445018323625029,-0.5836362688778262,-0.34825992063626027,-0.35028719846744605,2.456147355546297,-0.39586752226662547,-0.7197930413022735,1,DJI_0152.JPG
153,0.6446107591944733,-0.5838499371951298,-0.3475666986860194,-0.350419191729662,1.9773511970891016,-0.38929525968891965,-0.6152223874951788,1,DJI_0154.JPG
154,0.600768202564673,-0.537785843719052,-0.4201548914738577,-0.4163337846646489,1.3971053072594182,-0.398165422285388,-0.13915559681611409,1,DJI_0156.JPG
155,0.6385075209051709,-0.5773242365640815,-0.3590327758979816,-0.3606942437220518,1.730945788583151,-0.3966311376507273,-0.4987851490005873,1,DJI_0155.JPG
156,0.6018203633051005,-0.5396815522629552,-0.41861155377706216,-0.41390873330085426,0.7521853590907289,-0.41481898477232465,-0.03373538306326538,1,DJI_0157.JPG
157,0.6028419146692191,-0.5398099311608359,-0.4178915715560832,-0.41298123269765025,0.3945618726078209,-0.42952152357651513,0.05864480357977828,1,DJI_0158.JPG
158,0.6038246870468202,-0.5399622978843184,-0.4171787574893653,-0.4120659516096004,0.068938769379436,-0.4329556020504584,0.1476434551565012,1,DJI_0159.JPG
159,0.6045528516191547,-0.53978942496801,-0.4168980506494959,-0.41150849524220506,-0.2731358953952946,-0.44043697940105,0.22791400667909495,1,DJI_0160.JPG
160,0.6050880786177177,-0.5398796257142486,-0.4163886628651026,-0.411119068264625,-0.5611750567678808,-0.44580290118715105,0.28868263239329695,1,DJI_0161.JPG
161,0.5883291508977367,-0.5217980371339218,-0.4403163041854759,-0.43326339669487224,-0.9589733101020155,-0.4556172844645451,0.25551003091244995,1,DJI_0163.JPG
162,0.6055900540457266,-0.5397964189249115,-0.4160469175411282,-0.41083509460763085,-0.777147276858695,-0.45456446604544976,0.31071644885864097,1,DJI_0162.JPG
163,0.5851217036321017,-0.518082796249234,-0.44466875879677803,-0.43759856389089596,-1.1338155478960565,-0.4622430574521379,0.2586321469536954,1,DJI_0164.JPG
164,0.5815485228226167,-0.5135690394792244,-0.449867328550882,-0.44234324228331123,-1.5871234039092201,-0.46222974297956937,0.32103376534276623,1,DJI_0166.JPG
165,0.5831928002221402,-0.5159788364380324,-0.4472363831927801,-0.4400359254262699,-1.283115581400504,-0.4574810432113942,0.27162121800162126,1,DJI_0165.JPG
166,0.5806530124623288,-0.5118577232077038,-0.45155870559627803,-0.44377751825803685,-1.72161653263756,-0.47245533416888025,0.3329633820235402,1,DJI_0167.JPG
167,0.5788631618889438,-0.5086485910790234,-0.45455733096525686,-0.446734466396987,-1.9470632498289633,-0.4927888584940884,0.30836343977263536,1,DJI_0169.JPG
168,0.5792876896387275,-0.5093721945807449,-0.4538400097365865,-0.44608854007171733,-1.9455899388177615,-0.4859258905662628,0.3129606367498046,1,DJI_0168.JPG
169,0.5769761756095934,-0.5072977708417243,-0.4563433683932141,-0.4488855027749061,-2.1984905441678935,-0.4894325389474191,0.2643613478829762,1,DJI_0170.JPG
170,0.5756846505573676,-0.5073191526814219,-0.4576122862673729,-0.4492276214708903,-2.5813168067477346,-0.4897045187703419,0.2705866837822075,1,DJI_0171.JPG
171,0.5746334768449965,-0.5074235672933334,-0.4584777789601262,-0.44957292716991826,-3.0697768859900036,-0.5196017825694829,0.32145191790389505,1,DJI_0172.JPG
172,0.5737257463776887,-0.5069998653013307,-0.4603248234032107,-0.44932278095662964,-3.864854371603529,-0.5664323894422555,0.4286181539540987,1,DJI_0174.JPG
173,0.5741999454913623,-0.5070867103968353,-0.4595474659234979,-0.44941474975786466,-3.494714999537437,-0.5488586895663652,0.37647906250254887,1,DJI_0173.JPG
174,0.5738737244020152,-0.5061560557065512,-0.4613562031704053,-0.4490272257989869,-4.146975650107936,-0.5896642299375554,0.5061216282411082,1,DJI_0175.JPG
175,0.5727708766235363,-0.5044538741775891,-0.4620603863418594,-0.451619320991406,-4.550659253487652,-0.602696642451105,0.5345277534986999,1,DJI_0176.JPG
176,0.5719259738900018,-0.5029256208282449,-0.46286460256099193,-0.45356681977471924,-5.044431764925569,-0.5919581647489248,0.6173617557474588,1,DJI_0177.JPG
177,0.5714079928409544,-0.5013432461095149,-0.463896919852395,-0.45491483054447324,-5.087323231590882,-0.5738716038009066,0.6117951384295257,1,DJI_0178.JPG
178,0.5639234636955361,-0.4933811194424605,-0.47281756996515967,-0.4636905688102523,-5.1174473183674545,0.10756908207694571,0.4198956808152505,1,DJI_0179.JPG
179,0.56353523891528,-0.49113936517962825,-0.47534877692789307,-0.46395441451160524,-4.981520248639744,0.07856898674939598,0.3773580921054011,1,DJI_0180.JPG
180,0.563449187931997,-0.4871643149936887,-0.47910988470747223,-0.46438094404389146,-4.269201625265756,0.044872203102258194,0.2882820005593407,1,DJI_0182.JPG
181,0.56338571252884,-0.4892734029218518,-0.4771752608257092,-0.46423253501619116,-4.686181986641162,0.06130776956770459,0.3380016238466739,1,DJI_0181.JPG
182,0.5297792729732524,-0.4514007229605825,-0.5173592568554461,-0.4979063251100313,-3.7365802285261105,0.04884325924115717,-0.28329003206162867,1,DJI_0183.JPG
183,0.5256758599598413,-0.4458144087274206,-0.5223353980283585,-0.5020758261388991,-2.9983250811349924,0.05021157668367449,-0.3877643427604785,1,DJI_0184.JPG
184,0.5222150155455226,-0.4400718660721868,-0.5268865565942452,-0.5059829905350498,-1.9542244151614838,0.06955914818483135,-0.509828226436789,1,DJI_0186.JPG
185,0.5206899666333342,-0.437717965677262,-0.5288580075037728,-0.5075373376116046,-1.4367467725236802,0.08449073611625461,-0.552385028836236,1,DJI_0187.JPG
186,0.5238193010597179,-0.4430141235334097,-0.5246134278701481,-0.5041156390011787,-2.484757764435464,0.057420727442991704,-0.45248449014655145,1,DJI_0185.JPG
187,0.5192872626782977,-0.4357297647304726,-0.5304710785930009,-0.508999750220357,-0.9519678875603407,0.10255029386052165,-0.5830991080620279,1,DJI_0188.JPG
188,0.5394231931180514,-0.4565257980062729,-0.5094665206499928,-0.49096912206151194,-0.32644624197979,0.1265544864114893,-0.5812379392346738,1,DJI_0189.JPG
189,0.5416607762596211,-0.4588002135641557,-0.5068968472264043,-0.48904146426171397,0.044789017617611185,0.13605683453458345,-0.5944930027482964,1,DJI_0190.JPG
190,0.5420527899252373,-0.45948803227496726,-0.5059210621171574,-0.48897177836414324,0.46515388188134726,0.15331674593089417,-0.5968875628272432,1,DJI_0191.JPG
191,0.5417642782986852,-0.45941533269230606,-0.5059134342514071,-0.4893675672648012,0.8559981984555026,0.15861341447907024,-0.5943052099011961,1,DJI_0192.JPG
192,0.5415433014887643,-0.45960092777528366,-0.5056635708957747,-0.48969602088405995,1.2672352992884988,0.16627629068140534,-0.6055056745289787,1,DJI_0193.JPG
193,0.5911924886372267,-0.5113116039359947,-0.44526455340685384,-0.43679670619032623,1.57014948607305,0.17057415032824982,-1.0049312964630757,1,DJI_0194.JPG
194,0.5930529344943614,-0.5144790830530368,-0.4420356954936908,-0.4338247732644396,1.8830166641026769,0.18154125634438528,-1.071164243096551,1,DJI_0195.JPG
195,0.5930546278993825,-0.5157145321648628,-0.44141298316404287,-0.43298880809476176,2.1321951465646425,0.1759970432877511,-1.118148471963107,1,DJI_0196.JPG
196,0.6256325531533413,-0.5512990545388967,-0.3920718266095442,-0.38850089276397515,2.2385956443673614,0.1714001126419971,-1.547530291754197,1,DJI_0197.JPG
197,0.6632239873770034,-0.59292775447636,-0.3215466405733595,-0.3243121620836266,2.4377512786086775,0.16453706010427518,-2.1373918688496563,1,DJI_0199.JPG
198,0.6290309348266636,-0.5562295187936418,-0.385583956590442,-0.38243145513117477,2.451300090358026,0.1695121467611855,-1.6236240397290438,1,DJI_0198.JPG
199,0.6651678729475966,-0.597361621541616,-0.31513485991415496,-0.31843494465028044,2.775625595449909,0.16256315030595866,-2.1919527736145272,1,DJI_0200.JPG
200,0.6680521418540906,-0.6034226227071818,-0.3051324506663323,-0.31061497343126643,2.8119046239209182,0.15520825904218938,-2.2934518848555414,1,DJI_0201.JPG
201,0.6682454726807608,-0.6070724228974281,-0.3013656665336419,-0.30674060154118266,2.8807402843145664,0.14740556506281033,-2.3042348822851992,1,DJI_0202.JPG
202,0.6686941720683903,-0.6088838068048043,-0.2991808686323001,-0.304301531210545,3.095206264547595,0.1445068963473306,-2.3197755497305987,1,DJI_0203.JPG
203,0.6693678801324456,-0.6103518718135413,-0.2969506680303083,-0.3020555153892341,3.3327896338188374,0.14755890274240838,-2.353189836191961,1,DJI_0204.JPG
204,0.6699129040938073,-0.6123817517212552,-0.2937131773364942,-0.2998964163612321,3.639809736329079,0.15365170140414205,-2.4046340052289787,1,DJI_0205.JPG
205,0.6704300592734114,-0.6149650791655055,-0.2897340091951251,-0.29731412839845506,3.6308026493063985,0.15841221306585743,-2.450215959681953,1,DJI_0206.JPG
206,0.6730229444469291,-0.6201373076659719,-0.28040268470751933,-0.28955857835263865,3.54268030550539,0.9111416402996845,-2.5807087980164396,1,DJI_0207.JPG
207,0.6541884285149161,-0.6003324314337645,-0.3221007443929672,-0.32846549625113686,3.7190957279536128,0.8943435952181529,-2.1206744118755,1,DJI_0208.JPG
208,0.6536128646963419,-0.5997789664074925,-0.3232155679017831,-0.32952558508335794,3.5306307470447194,0.8839114298151516,-2.0814452749376335,1,DJI_0209.JPG
209,0.6540058156465414,-0.5993186886390419,-0.32343003622623406,-0.32937291056669854,3.0434882101603944,0.8569172178002783,-1.9422939274821542,1,DJI_0211.JPG
210,0.6534361415311546,-0.5993530591002947,-0.323792633463802,-0.33008400446336605,3.301089685990645,0.8712674070699689,-2.0083653991068995,1,DJI_0210.JPG
211,0.5984212493058199,-0.5397036523060177,-0.4196443341795264,-0.417744669454715,3.157647889566869,0.8527309845571396,-0.908851929505745,1,DJI_0212.JPG
212,0.5962602790665619,-0.5329561262272003,-0.4267331380316504,-0.4222916954310407,2.4231031111228214,0.8560955507012179,-0.7977268201818227,1,DJI_0215.JPG
213,0.5955308995374842,-0.5342226088522609,-0.42640214632206114,-0.4220549271115064,2.685491518455556,0.8492003097767388,-0.8203531595128467,1,DJI_0214.JPG
214,0.59583280389346,-0.536219155684661,-0.42407404325118436,-0.4214421582161419,2.974147099278056,0.839666351222689,-0.8410366318495838,1,DJI_0213.JPG
215,0.5968324362212402,-0.5323881813397452,-0.42692036249110316,-0.4220105111658277,2.1895922102620773,0.862522657199777,-0.7791831297441804,1,DJI_0216.JPG
216,0.5967216511396218,-0.5316025093228685,-0.42751191458127064,-0.4225584054706396,1.9890491237592223,0.8642979815847907,-0.746834455088204,1,DJI_0217.JPG
217,0.5969726385289292,-0.5301144376945137,-0.4284473135278969,-0.42312557394509503,1.6542470095222028,0.8653151214863133,-0.6697721036842896,1,DJI_0219.JPG
218,0.5969817236258257,-0.5308341715965278,-0.42786186972338724,-0.42280270145657023,1.8124801913673958,0.8618202736594252,-0.704928847499858,1,DJI_0218.JPG
219,0.5972444524412824,-0.5289195199519432,-0.42899083385425507,-0.4236862871405561,1.4103023697754176,0.8631310206444865,-0.6260873121080275,1,DJI_0220.JPG
220,0.5961221372477391,-0.5264627380076252,-0.4306198823421188,-0.42666368477333755,0.35323684353897405,0.8349466157193908,-0.5976521891026896,1,DJI_0224.JPG
221,0.5970026427126077,-0.5284188858357527,-0.4294603376392183,-0.42417584099176703,1.2619154982856162,0.8607150444473908,-0.6121236880140404,1,DJI_0221.JPG
222,0.5964003843392421,-0.5268439400542291,-0.43055157331090554,-0.4258725009995882,0.7381337084732722,0.8377419097341107,-0.5984350819112125,1,DJI_0223.JPG
223,0.5968920046234872,-0.5279371502759815,-0.42963937679889513,-0.4247496981504373,1.1223226276514342,0.8532743326886828,-0.6002461722985758,1,DJI_0222.JPG
224,0.5957658546689815,-0.5263477929442152,-0.43093145210012274,-0.4269884434784757,-0.07951060066664367,0.8212918443208751,-0.6088837293933985,1,DJI_0225.JPG
225,0.5955308868352298,-0.5261016518310792,-0.4313107335821971,-0.4272365455607019,-0.7555525640820804,0.8174021416984764,-0.6295301377161892,1,DJI_0226.JPG
226,0.5956598337206543,-0.5259782991875696,-0.4314044057293756,-0.4271140714058931,-1.1049101486052795,0.8158364714227927,-0.6480198511062114,1,DJI_0227.JPG
227,0.5304106158256033,-0.46144133465480114,-0.5095838503567105,-0.49604513176436854,-1.6476210940109928,0.8182157070446329,-1.1338972273362908,1,DJI_0228.JPG
228,-0.4551051286729336,0.38478213357193697,0.5779454867148539,0.557495332648939,-1.8934461835644472,0.8313072272032308,-1.7197658499471198,1,DJI_0229.JPG
229,-0.4505222725208639,0.37920650141464207,0.5821339485500491,0.5606711845574306,-2.251712003556085,0.8261525184941375,-1.7942477552856593,1,DJI_0230.JPG
230,-0.4392186739084577,0.3660492472192448,0.5919283109526593,0.5680807863262515,-2.9152116657317126,0.8065127805630706,-1.909213254228787,1,DJI_0232.JPG
231,-0.44588759259129684,0.37298979662323123,0.5871582842543688,0.5633009991288533,-2.7789241367710367,0.8125000418749182,-1.87597726570158,1,DJI_0231.JPG
232,-0.436736197376126,0.363701091066401,0.5936479714950503,0.5697061489911822,-3.2352992575499333,0.8026108868774344,-1.9669591160097388,1,DJI_0233.JPG
233,-0.4342912845071729,0.361030726869136,0.5955929897741955,0.5712415294683049,-3.7644510761693706,0.7824868153286417,-2.089620768961318,1,DJI_0234.JPG
234,0.6527048963696952,-0.5812418202830718,-0.3428281762915498,-0.34438801684968195,-4.079513368661301,0.761612572310246,1.81769305004722,1,DJI_0235.JPG
235,0.7309092720124793,-0.6796888854784863,0.0575662472875492,0.02192674659928743,-0.07347990428671737,0.8102560039769886,4.373300381239452,1,DJI_0236.JPG
236,0.7096202838114605,-0.6681519159139784,0.17876050577032082,0.1343754130805248,1.388153153919378,0.8866796623982253,4.1761525151550405,1,DJI_0237.JPG
237,0.8925116216836982,-0.3968120202304909,0.11628609214057262,0.18011321588047322,1.3004761519524617,-1.9117526187214093,3.931024216860945,1,DJI_0238.JPG
238,0.927720641864942,-0.30578864393122146,0.09769764579832295,0.19048067068831537,1.2972224291618806,-2.6577136188100505,3.4852140391280293,1,DJI_0239.JPG
239,0.9770683980887079,0.014876690281932684,0.03301619900454022,0.20982364057921146,1.277978630533806,-4.264723733716256,1.1035765405012514,1,DJI_0240.JPG
240,0.9974603694864884,0.02498739311858393,0.022871843565528734,-0.06265237633904722,-1.1417969994233421,-4.217426886125245,1.0950770223658095,1,DJI_0241.JPG
241,0.9981010494524332,0.03194863065302954,0.023542116327454808,-0.0471099654019478,-0.9565667045235704,-3.5809528112099827,1.0015885148755406,1,DJI_0243.JPG
242,0.9979346403805976,0.029722252005167173,0.023027656923294258,-0.05208424215452874,-1.0101890390074564,-3.844462518398206,1.0304380959594164,1,DJI_0242.JPG
243,0.9982706729791001,0.03365722440747564,0.023707716014381965,-0.041961874557996146,-0.9037076269126264,-3.2110886561595504,0.978392147537647,1,DJI_0244.JPG
244,0.9984533584760199,0.03401628915521911,0.023648039147415666,-0.037074968166506725,-0.8673136225581846,-2.9393127271752215,0.9764355172746022,1,DJI_0245.JPG
245,0.9985609931381783,0.03392038744115062,0.02370835125150611,-0.03410666180781813,-0.8514804810256846,-2.7036827266337555,0.9812626130857717,1,DJI_0246.JPG
246,0.998654936944251,0.03425351348945878,0.023844316123093127,-0.03076462772606862,-0.8291550925104738,-2.4506616480475714,0.9789423400109337,1,DJI_0247.JPG
247,0.9987312770217438,0.03436052259613413,0.023728263818019197,-0.028145342094562698,-0.813253362964306,-2.240490526340225,0.9767952650524516,1,DJI_0248.JPG
248,0.998784365481389,0.03466558709667169,0.023463974862791878,-0.02602941076590668,-0.8025167635779352,-2.0012762392137167,0.976255917830209,1,DJI_0249.JPG
249,0.9988669274189824,0.035298263642175094,0.02415191853776626,-0.02087052283374669,-0.8003944261430272,-1.4447348543710326,0.9880955455259589,1,DJI_0251.JPG
250,0.9988491761649019,0.034884398277676955,0.02375447613909402,-0.022784356362611915,-0.7936632644990005,-1.7382662961688764,0.9814318662844673,1,DJI_0250.JPG
251,0.9990460358654457,0.034127588548158665,0.024058480603046637,-0.012787315296772121,-0.9070070063704397,-0.22680941100067906,0.9892354742756706,1,DJI_0253.JPG
252,0.9989353785160348,0.035631009266842845,0.023352706299150202,-0.017697226792867376,-0.8305009295296713,-0.9253450016049365,0.9882689856554782,1,DJI_0252.JPG
253,0.9991873848500294,0.03085714712971535,0.023647930979539326,-0.01063869296300863,-0.8991515441094102,-0.13192340425029633,0.9778989100970463,1,DJI_0254.JPG
254,0.9992369494500636,0.03020043409028837,0.02415461504069002,-0.005477883416571258,-0.8870757680950772,0.06422572467631998,0.974583702953838,1,DJI_0255.JPG
255,0.9992409391211033,0.030183288708209355,0.02455484683160299,-0.0018905460081568072,-0.8202270966779652,0.540595581336508,0.9651074309994145,1,DJI_0257.JPG
256,0.9992393346588654,0.030524544427407378,0.02401640626401837,-0.0034952093169108517,-0.8904867622824959,0.28696266139368226,0.9686558090280646,1,DJI_0256.JPG
257,0.9992661134163299,0.02963470637477602,0.024220652067756337,-0.0015423259436176471,-0.7084818693180132,0.7555572589236471,0.9663287946652902,1,DJI_0258.JPG
258,0.9992650408594762,0.029395111510036716,0.024602876427052816,-6.330037117663386e-05,-0.5572073876658581,0.989764028892365,0.9733989568952228,1,DJI_0259.JPG
259,0.9992578020106044,0.02933589584567851,0.02496150100643332,0.0004168973172543413,-0.4731997330098368,1.1250375605326017,0.9695587470014477,1,DJI_0260.JPG
260,0.9992607075527896,0.02920784852222488,0.02497591019049904,0.0010695026681159041,-0.35005081971074303,1.312908196478448,0.9649695138014238,1,DJI_0261.JPG
261,0.9992724759021305,0.02853744684230663,0.025282789257109847,0.0009558240052731889,-0.12177717177997173,1.5810096847362682,0.9625489222369388,1,DJI_0262.JPG
262,0.9992428798027447,0.02875086644249317,0.02619645055714883,0.0008948857637879439,0.05362388378176535,1.8807867935631624,0.9721920934767827,1,DJI_0263.JPG
263,0.9992286031974102,0.028069530871342674,0.027452188262714446,0.0008230117882565411,0.17713441920017742,2.3191883065562564,0.9644816950643434,1,DJI_0265.JPG
264,0.9992354785170213,0.02845600122230949,0.026802419503101797,0.0005871763576765479,0.10123204469364219,2.0606447113642155,0.9697147686435825,1,DJI_0264.JPG
265,0.9992404984255393,0.02776733768598011,0.027328620870599982,0.0007400982526486611,0.22955512311912551,2.426478178586041,0.9628439367966523,1,DJI_0266.JPG
266,0.9992497651399188,0.027384210345165146,0.027379305562848552,0.0006209013488902124,0.3504173193493287,2.549271699812875,0.9727648201978066,1,DJI_0267.JPG
267,0.9992486089111579,0.026603422198715147,0.028151923387928154,0.0013945343283827882,0.7927591828596012,2.9133597250744154,0.9521924188076138,1,DJI_0270.JPG
268,0.9992099572706079,0.027368313162756803,0.028800916203253122,0.0009715717928113908,0.948533367151808,3.1066822283575677,0.9513058814762003,1,DJI_0271.JPG
269,0.9992636045620323,0.02652914702386109,0.02768384570509663,0.001434448624724118,0.6584177124345769,2.787552427749761,0.9586789999631805,1,DJI_0269.JPG
270,0.9992543647744636,0.026840184063562197,0.027739148659807054,0.0009266230335846555,0.49964921748111807,2.6586880855016246,0.9739230674440175,1,DJI_0268.JPG
271,0.999181768063157,0.028479437221098636,0.028716002373315144,0.0003274651875260237,1.0937924944272652,3.567054773416087,0.9501867215560885,1,DJI_0273.JPG
272,0.9991962875285316,0.027899869228224176,0.028774947747531976,0.0006153603617806182,0.9627583197177434,3.2400058378583574,0.955257109723488,1,DJI_0272.JPG
273,0.9991697172356961,0.02899689144659981,0.02861905202903682,7.94136786395551e-05,1.2071261986785884,3.763091232864346,0.9492317200072338,1,DJI_0274.JPG
274,0.999182021660052,0.029214060302218983,0.027961155018927403,9.055229719101442e-06,1.309059414905973,3.9328978773658685,0.9541712709512523,1,DJI_0275.JPG
275,0.9991464321744407,0.030016307118770832,0.028372444078492518,-0.0006578731264424319,1.4621686607926554,4.1466172619958295,0.9588063052464081,1,DJI_0276.JPG
276,0.9991343350904203,0.030380129971762194,0.028358646330675318,-0.0018480596890390988,1.6373509324988116,4.483592472445917,0.9701361059665838,1,DJI_0277.JPG
277,0.9991405547182567,0.029962434992236626,0.028525679655732827,-0.002586504747543879,1.751740231905112,4.747389146070954,0.9751377714463584,1,DJI_0278.JPG
278,0.9991487901709565,0.02991991481070208,0.028191069817585783,-0.00342890364030616,1.8820721881053857,5.052290632676463,0.9675492001809566,1,DJI_0279.JPG
279,0.5750449083439989,0.04515113701046638,-0.014131246237752672,-0.8167527386511001,4.219132003688443,-3.63848458692176,1.0336779723355036,1,DJI_0280.JPG
280,-0.43818938740830304,-0.04416308009754036,0.018828613870248027,0.8975996693508523,2.863913491582333,-4.77263588816506,0.9943065522329667,1,DJI_0281.JPG
281,-0.430848615264824,-0.04539464693557615,0.019660516963274113,0.9010672898439466,2.7814616308093343,-4.6662353189562005,0.9750255149843837,1,DJI_0282.JPG
282,-0.4260471751666364,-0.04632383927927559,0.02059953707160902,0.9032793396947552,2.7395734885120553,-4.2382199842508,0.9829701976399705,1,DJI_0283.JPG
283,-0.42120621708493217,-0.047610889233735805,0.02075926341833872,0.9054764375165718,2.6844694640080715,-3.801056775565361,0.9804033691917986,1,DJI_0284.JPG
284,0.5330870310131542,0.051145748706371806,-0.013752305588605108,-0.8444010918075856,3.453373631531688,-2.497010113661934,0.9760349050519616,1,DJI_0285.JPG
285,-0.306157690660832,-0.051708544468347564,0.025502102688532542,0.9502333069497485,2.1791102928326285,-3.4534988364817063,0.977460611557564,1,DJI_0286.JPG
286,0.7614615258186589,0.05744038759261627,-0.0010572120104497466,-0.6456592203894365,3.8503725368222828,2.3155868287784647,1.690388567180202,1,DJI_0287.JPG
287,0.5051245143938677,0.05532217423437848,-0.020262484459845076,-0.8610331664459011,4.721063672506622,-0.3357171473568961,1.6740501944333577,1,DJI_0288.JPG
288,-0.39505250142225,-0.05501164129118824,0.02239614061890173,0.9167364143132154,4.701616931216737,-0.9860218607516731,1.729543838626885,1,DJI_0291.JPG
289,0.5476462060606322,0.05674488040221055,-0.015156628726487249,-0.8346459897113159,4.7740170418749255,0.5567698780141687,1.720827567929069,1,DJI_0290.JPG
290,0.6573879798951794,0.055758692719998865,-0.009821492113197928,-0.7514223515228717,4.486703962062688,1.5653951871361418,1.6852132623056066,1,DJI_0289.JPG
291,-0.3774922765311091,-0.050118383550730346,0.02095643641323482,0.924417955560406,4.673466967028578,-0.9947821737889532,1.684208116631973,1,DJI_0292.JPG
292,-0.22543639737129698,-0.04861684917392218,0.027265922438810628,0.9726620184782645,4.168221139193977,-2.0698363989879853,1.7099906324283236,1,DJI_0293.JPG
293,-0.21215066325162937,-0.04960803234597197,0.027107381998578466,0.975600496642882,4.0850764144988,-1.9490737267544274,1.7197429695046151,1,DJI_0294.JPG
294,-0.19308212955064472,-0.050323610366349004,0.027296536673957334,0.9795109619465683,4.012652829889055,-1.6804591557366007,1.725793069355431,1,DJI_0296.JPG
